poem_id	author_id	author	incipit	title
670n_2425	670n	González Prada, Manuel	Pláceme, huyendo el mundanal ruido,	Placeres de la soledad
670n_2426	670n	González Prada, Manuel	Con el primer aliento de la aurora,	La nube
671n_2427	671n	Lumbreras, Francisco	Un ramo quiero hacer en un soneto,	A tu esposa
672n_2428	672n	Muntadas Joumet, Juan Federico	Viene del día en pos la noche oscura,	Inquietud
672n_2429	672n	Muntadas Joumet, Juan Federico	«Descubro un porvenir con noble intento	A la muerte del Excmo. Sr. Marqués de Gerona
673n_2430	673n	Marqués de Casa Cagigal	Más de cien veces he, señor, sufrido	El caballo del fabulista
674n_2431	674n	Montoliu, Manuel de	Cuando al mirarte mi alma en paz adora,	A la amada
675n_2432	675n	Zambrana, Ramón	¿Qué me importan grandezas y primores	A Cuba
675n_2433	675n	Zambrana, Ramón	Esbelta, sin rival, de estirpe indiana,	La palma
676n_2434	676n	Lara, Pedro de	Se oscurece la faz del firmamento;	Tempestad
677n_2435	677n	Rivas Frade, Federico	Ante el viejo retablo donde lloras,	Consolatrix afflictorum
677n_2436	677n	Rivas Frade, Federico	Hirsuto el pelo, el caminar doliente,	En la sierra
678n_2437	678n	Blázquez, J.	Quisiera ser la horquilla que atraviesa	A la señorita Elisa Amador
679n_2438	679n	Sarthou Carreres, Vicente	Tú nos amas, Señor, y no te amamos;	Abrasa nuestras almas...
679n_2439	679n	Sarthou Carreres, Vicente	Si deseas que goce, gozaré	Hágase tu voluntad
679n_2440	679n	Sarthou Carreres, Vicente	Quiero mis culpas confesar; pretendo	Por tu amor
679n_2441	679n	Sarthou Carreres, Vicente	Tú eres la paz, Señor, sin Ti la vida	Tú eres la paz
679n_2442	679n	Sarthou Carreres, Vicente	Si amor es santidad, yo quiero amarte	Mi amor aviva, Jesús
679n_2443	679n	Sarthou Carreres, Vicente	Cuando veo cuán grande es tu dulzura,	Perdón, Jesús
679n_2444	679n	Sarthou Carreres, Vicente	Ayúdame, Señor Los pasos guía	Ayúdame, Señor
679n_2445	679n	Sarthou Carreres, Vicente	No ambiciono, mi bien, laurel ni oro;	Se ha truncado mi vida
679n_2446	679n	Sarthou Carreres, Vicente	Porque nunca has logrado conseguir el anhelo	Desilusión
680n_2447	680n	Ortega Morejón, José María de	Señor, yo creo en Ti; sé que tu mano	Plegaria
681n_2448	681n	Aramburu, Joaquín Nicolás	Tranquila el alma, la mirada quieta,	Plácido
681n_2449	681n	Aramburu, Joaquín Nicolás	Hay en mi Cuba un pobre pajarillo	La bijirita
681n_2450	681n	Aramburu, Joaquín Nicolás	Ved la víctima allí Sangran sus brazos	El componte
681n_2451	681n	Aramburu, Joaquín Nicolás	Ya la primera luz de la mañana	La mañana en el sitio
681n_2452	681n	Aramburu, Joaquín Nicolás	Hizo Dios tu poblada cabellera	Sol sin fuego
681n_2453	681n	Aramburu, Joaquín Nicolás	¿En dónde está ese Dios que no me oído	A Dios
682n_2454	682n	Perera Álvarez, Patricio	Con pujanza el isleño y vigor raro	Muerte de Tinguaro
682n_2455	682n	Perera Álvarez, Patricio	Si no comprendes lo que digo, Fabio,	A Fabio
683n_2456	683n	Medina, Pablo	Cuando te miro mi Jesús amado	A Jesús
684n_2457	684n	Pérez Petinto, Manuel	Si eres bella y gentil como parece	Una tapada
685n_2458	685n	Peña, Belisario	Dios, que con gloria propia resplandeces;	Dios en el alma
686n_2459	686n	Aguirre, José María de	Nublose el sol de la esperanza mía	Niebla
686n_2460	686n	Aguirre, José María de	En turbios días de borrascas duras,	Amargura
686n_2461_01	686n	Aguirre, José María de	No aceches cauteloso y traicionero:	Al dolor – I
686n_2461_02	686n	Aguirre, José María de	¡Ay dolor, ya me oprimes demasiado!	Al dolor – II
687n_2462	687n	Díaz Carmona, Francisco	Jugadora de azar es la fortuna	La fortuna
688n_2463	688n	Vázquez, Esther Lucila	Hay en el palpitar de la enramada,	A la distinguida señorita mexicana Laura Mariscal
688n_2464	688n	Vázquez, Esther Lucila	¡Qué bella es esa rosa engalanada	Inmortal
688n_2465	688n	Vázquez, Esther Lucila	Toma el collar de nacaradas perlas,	Perlas
688n_2466	688n	Vázquez, Esther Lucila	¡Oh, celeste raudal de melodía	A la poesía
688n_2467	688n	Vázquez, Esther Lucila	Rosa de fuego era al nacer el día	Rosas
689n_2468	689n	Pérez de Guzmán, Juan	¿Qué me case decís? Disimulad	Soneto
690n_2469	690n	Ruiz Estébez, Francisco	Venció tu fe, la líquida llanura	A Colón
690n_2470	690n	Ruiz Estébez, Francisco	Apretaron las cinchas de la bestia indomable	Hombres castrando un potro
690n_2471	690n	Ruiz Estébez, Francisco	Que al llegar el verano no sea pobre	Aspiración prosaica
690n_2472	690n	Ruiz Estébez, Francisco	Después de que escondiera la violenta	La trampa del cazador
690n_2473	690n	Ruiz Estébez, Francisco	La trampa de metal brilló sangrienta	La trampa del cazador
691n_2474	691n	Visillac, Félix B.	Invierno, viejo triste que mis flores desglosas	Invierno
692n_2475	692n	Guerrero, Fernando María	Ya ha muerto el sol: cien lámparas flameantes	LA ORGÍA
692n_2476	692n	Guerrero, Fernando María	Eres sabio, eres justo y eres fuerte,	LA CLEMENCIA DIVINA
692n_2477	692n	Guerrero, Fernando María	No has muerto, no. Tu espíritu sublime	A RIZAL
692n_2478	692n	Guerrero, Fernando María	¡Pascua! Tu tienes para mi pueblo repercusiones	LO QUE NO LLEGA
692n_2479	692n	Guerrero, Fernando María	Ama lo amargo y lo duro	GRITO DE ALERTA I
692n_2480	692n	Guerrero, Fernando María	Da a la nave de tu empeño	GRITO DE ALERTA II
692n_2481	692n	Guerrero, Fernando María	A qué delirios suntuarios	GRITO DE ALERTA III
692n_2482	692n	Guerrero, Fernando María	Surgiendo del sarcófago enlutado	LAKANG-DULÁ
692n_2483	692n	Guerrero, Fernando María	Hidalgo de la Mancha: todos los malandrines	EL DIVINO LOCO
692n_2484	692n	Guerrero, Fernando María	Con que nos quede el habla que nos diste	LA FUERTE CAUCIÓN
692n_2485	692n	Guerrero, Fernando María	Tu ancianidad es santa. Significa	ORLACIÓN
692n_2486	692n	Guerrero, Fernando María	Poeta, periodista y laborante,	IN MEMORIAM
692n_2487	692n	Guerrero, Fernando María	Te minarán la senda que te asignó la Gloria;	FRENTE A LA VIDA
692n_2488	692n	Guerrero, Fernando María	Las campanas que ayer por tí lloraron,	A LA MEMORIA DE MI HIJO ALBERTO
692n_2489	692n	Guerrero, Fernando María	En tu retiro augusto con hábil mano tallas	A CECILIO APOSTOL
692n_2490	692n	Guerrero, Fernando María	Nadie es menos que nadie. Ambos sois portaliras	RAMO DE OLIVO
692n_2491	692n	Guerrero, Fernando María	Los pegasos relinchan. Sus crines ondulantes	PAX VOBISCUM
692n_2492	692n	Guerrero, Fernando María	Tagalo Kundiman, Kundimán de versos de amores	EL KUNDIMAN
692n_2493	692n	Guerrero, Fernando María	¡Oh calor de la siesta filipina,	HORA CÁLIDA
693n_2494	693n	Rizal, José	Ardiente y bella cual hurí del cielo,	A FILIPINAS
693n_2495	693n	Rizal, José	¡María, dulce paz, caro consuelo	A LA VIRGEN MARÍA
694n_2496	694n	Darío, Rubén	En medio del abismo de la duda	LA FE
694n_2497_01	694n	Darío, Rubén	Porque cantáis la eterna Marsellesa	A LOS LIBERALES – 1
694n_2497_02	694n	Darío, Rubén	Y porque sois soldados de la idea;	A LOS LIBERALES – 2
694n_2498	694n	Darío, Rubén	Al contemplarte augusta, te venero,	A LA RAZÓN
694n_2499	694n	Darío, Rubén	Moisés: “La mano del Eterno, un día,	¡QUIÉN VENCERÁ?
694n_2500	694n	Darío, Rubén	Águila audaz del mundo americano,	SONETO CÍVICO
694n_2501	694n	Darío, Rubén	Mi non polida pénnola desdora	EN LA ÚLTIMA PÁGINA DE «EL ROMANCERO DEL CID»
694n_2502	694n	Darío, Rubén	Bien arreglado, bien impreso, bueno,	EL FERRO-CARRIL
694n_2503	694n	Darío, Rubén	No vayas al altar, Santo Tirano,	AL PAPA
694n_2504_01	694n	Darío, Rubén	Dulce como la miel de los panales	LA POESÍA CASTELLANA – I
694n_2504_02	694n	Darío, Rubén	Góngora, con las ondas de su ingenio,	LA POESÍA CASTELLANA – II
694n_2504_03	694n	Darío, Rubén	¿Quién aparece con su voz ahora	LA POESÍA CASTELLANA – III
694n_2505	694n	Darío, Rubén	En este Edén del mundo americano	GIOVANNI ABERLE
694n_2506	694n	Darío, Rubén	Del sacerdote el canto funerario,	CREER
694n_2507	694n	Darío, Rubén	«Bernal ya es Sacerdote. –¡ Desgraciado!	BERNAL
694n_2508	694n	Darío, Rubén	Sé que amas a otro; que olvidaste todos	A MI FILIS
694n_2509	694n	Darío, Rubén	Ninfa del prado, que a la vega sales	MIEL
694n_2510	694n	Darío, Rubén	Allá en la hermosa tierra del Oriente,	ANTE LA ESTATUA DE MORAZÁN
694n_2511	694n	Darío, Rubén	Yo te daría del callado ambiente	MAGNA VERITAS
694n_2512	694n	Darío, Rubén	¿Qué es?... ya retiembla el imponente muro,	ROMA
694n_2513	694n	Darío, Rubén	Aroma puro y ámbar delicado,	EL CANTAR DE LOS CANTARES
694n_2514_01	694n	Darío, Rubén	Sé que te envidia el alba, tierna niña	TRÍPTICO – I
694n_2514_02	694n	Darío, Rubén	Una noche en que el aire se derrama	TRÍPTICO – II
694n_2514_03	694n	Darío, Rubén	Anoche tuve un sueño, prenda mía,	TRÍPTICO – III
694n_2515	694n	Darío, Rubén	Bella es la rosa blanca, guarnecida	A LA SEÑORITA JOSEFA DUBÓN
694n_2516	694n	Darío, Rubén	Para el varón eximio que proclama	JUAN DIEGO BRAUN
694n_2517	694n	Darío, Rubén	¿Por qué ese orgullo, Elvira? Que se domen	ABROJOS
694n_2518	694n	Darío, Rubén	Aquel nuestro antiguo Simón el Bobito,	SIMÓN EL BOBITO
694n_2519	694n	Darío, Rubén	Un verso nuevo y gentil	UN SONETO PARA BEBÉ
694n_2520	694n	Darío, Rubén	El día de los castos azahares	A LADISLAO ERRÁZURIZ
694n_2521	694n	Darío, Rubén	Es algo formidable que vio la vieja raza;	CAUPOLICÁN
694n_2522	694n	Darío, Rubén	En la tranquila noche, mis nostalgias amargas sufría.	VENUS
694n_2523	694n	Darío, Rubén	En invernales horas, mirad a Carolina.	DE INVIERNO
694n_2524	694n	Darío, Rubén	De las eternas musas el reino soberano	LECONTE DE LISLE
694n_2525	694n	Darío, Rubén	Puede ajustarse al pecho coraza férrea y dura;	CATULLE MENDES
694n_2526	694n	Darío, Rubén	En su país de hierro vive el gran viejo,	WALT WHITMAN
694n_2527	694n	Darío, Rubén	Ya de un corintio templo cincela una metopa,	J.J. PALMA
694n_2528	694n	Darío, Rubén	Dio luz a sus estrofas el cielo azul de Italia,	PARODI
694n_2529	694n	Darío, Rubén	Tu cuarteto es cuadriga de águilas bravas	SALVADOR DÍAZ MIRÓN
694n_2530	694n	Darío, Rubén	El vasto y misterioso y huracanado viento	LASTARRIA
694n_2531	694n	Darío, Rubén	Al entreabrir los ojos, flotando ve la aurora	CHINAMPA
694n_2532	694n	Darío, Rubén	Después del holocausto, el Inca va y reposa.	EL SUEÑO DEL INCA
694n_2533_01	694n	Darío, Rubén	De raso azul vestidas están las bellas damas,	LA REVOLUCIÓN FRANCESA – 1. EL MINUÉ
694n_2533_02	694n	Darío, Rubén	Un trueno formidable París inmenso llena.	LA REVOLUCIÓN FRANCESA – II. EL LEÓN
694n_2533_03	694n	Darío, Rubén	La dulce y real paloma subió a la guillotina:	LA REVOLUCIÓN FRANCESA – III. EL CUELLO BLANCO
694n_2533_04	694n	Darío, Rubén	Sí, Dios lo quiere a veces. La sangre, las matanzas,	LA REVOLUCIÓN FRANCESA – IV. SUPREMA LEX
694n_2534	694n	Darío, Rubén	Yo tengo una bella ánfora, llena de regio vino,	EL ÁNFORA
694n_2535	694n	Darío, Rubén	Te he visto en algún cuadro florentino;	RETRATO LÍRICO
694n_2536	694n	Darío, Rubén	Colombia es una tierra de leones;	COLOMBIA
694n_2537	694n	Darío, Rubén	Los que vieron la patria bandera	MENÉNDEZ
694n_2538_01	694n	Darío, Rubén	El hermoso Hilarión	MAYÚSCULAS – I
694n_2538_02	694n	Darío, Rubén	Fra León Bloy, pon en mi himnario	MAYÚSCULAS – II
694n_2539_01	694n	Darío, Rubén	Castillo que decoras la ribera,	WAGNERIANA – I. LOHENGRÍN
694n_2539_02	694n	Darío, Rubén	Violines de los ángeles divinos,	WAGNERIANA – II. PARSIFAL
694n_2540	694n	Darío, Rubén	Poesía dulce y mística,	PARA UNA CUBANA
694n_2541	694n	Darío, Rubén	Miré al sentarme a la mesa,	PARA LA MISMA
694n_2542	694n	Darío, Rubén	¿Recuerdas que querías ser una Margarita	MARGARITA
694n_2543	694n	Darío, Rubén	Mía: así te llamas.	MÍA
694n_2544	694n	Darío, Rubén	Yo adoro a una sonámbula con alma de Eloísa	ITE, MISSA EST
694n_2545	694n	Darío, Rubén	Fue una hora divina para el género humano.	EL CISNE
694n_2546	694n	Darío, Rubén	Alberto, en el propileo del templo soberano	LA DEA
694n_2547	694n	Darío, Rubén	Mira el signo sutil que los dedos del viento	LA ESPIGA
694n_2548	694n	Darío, Rubén	Joven, te ofrezco el don de esta copa de plata	LA FUENTE
694n_2549	694n	Darío, Rubén	Un día oí una risa bajo la fronda espesa,	PALABRAS DE LA SATIRESA
694n_2550	694n	Darío, Rubén	Pues la anciana me dijo: mira esta rosa seca	LA ANCIANA
694n_2551	694n	Darío, Rubén	Ama tu ritmo y ritma tus acciones	AMA TU RITMO...
694n_2552	694n	Darío, Rubén	Anacreonte, padre de la sana alegría;	A LOS POETAS RISUEÑOS
694n_2553	694n	Darío, Rubén	En el verde laurel que decora la frente	LA HOJA DE ORO
694n_2554	694n	Darío, Rubén	¡Dafne, divina Dafne! Buscar quiero la leve	SYRINX
694n_2555	694n	Darío, Rubén	Maravillosamente danzaba. Los diamantes	LA GITANILLA
694n_2556	694n	Darío, Rubén	Amo tu delicioso alejandrino	A MAESTRE GONZALO DE BERCEO
694n_2557	694n	Darío, Rubén	Alma mía, perdura en tu idea divina;	ALMA MÍA
694n_2558	694n	Darío, Rubén	Yo persigo una forma que no encuentra mi estilo,	YO PERSIGO UNA FORMA ...
694n_2559	694n	Darío, Rubén	Antonino Lamberti, el peristilo	ROMA
694n_2560	694n	Darío, Rubén	Entre la barbarie que las garras saca	A CARLOS ROMAGOSA
694n_2561	694n	Darío, Rubén	Que el champaña de oro refleje en su onda	TOAST
694n_2562	694n	Darío, Rubén	Una caligrafía de Kalifa quisiera	UNA CALIGRAFíA DE KALIFA QUISIERA...
694n_2563	694n	Darío, Rubén	Dejad que siga y bogue la galera	ESPAÑA
694n_2564	694n	Darío, Rubén	En los días de azul de mi dorada infancia,	A BOLIVIA
694n_2565	694n	Darío, Rubén	Maldigo la quijada del asno, el enemigo,	A MOISÉS ASCARRUNZ
694n_2566	694n	Darío, Rubén	¿Tienes, joven amigo, ceñida la coraza	ATRIO
694n_2567	694n	Darío, Rubén	Amado es la palabra en que amar se concreta;	AMADO NERVO
694n_2568	694n	Darío, Rubén	La tortuga de oro camina por la alfombra	LA TORTUGA DE ORO ...
694n_2569	694n	Darío, Rubén	¿Viste el David, cómo era bello y franco?	ANTE EL «DAVID» DE MIGUEL ÁNGEL
694n_2570	694n	Darío, Rubén	A tus pies Triptolemo, Dea, su cornucopia	FLORA
694n_2571	694n	Darío, Rubén	Ser feliz campeón de los ilustres juegos	TOAST
694n_2572	694n	Darío, Rubén	Cuando iba yo a montar ese caballo rudo	PEGASO
694n_2573	694n	Darío, Rubén	Por un momento, oh Cisne, juntaré mis anhelos	EN LA MUERTE DE RAFAEL NÚÑEZ
694n_2574	694n	Darío, Rubén	La dulzura del ángelus matinal y divino	LA DULZURA DEL ÁNGELUS...
694n_2575_01	694n	Darío, Rubén	Mientras el brillo de tu gloria augura	TRÉBOL – I
694n_2575_02	694n	Darío, Rubén	Alma de oro, fina voz de oro,	TRÉBOL – II
694n_2575_03	694n	Darío, Rubén	En tanto pace estrellas el Pegaso divino,	TRÉBOL – III
694n_2576	694n	Darío, Rubén	De una juvenil inocencia	EL SONETO DE TRECE VERSOS
694n_2577	694n	Darío, Rubén	Phocas el campesino, hijo mío, que tienes,	A PHOCAS EL CAMPESINO
694n_2578	694n	Darío, Rubén	Horas de pesadumbre y de tristeza	UN SONETO A CERVANTES
694n_2579	694n	Darío, Rubén	Cleopompo y Heliodemo, cuya filosofía	CLEOPOMPO Y HELIODEMO
694n_2580	694n	Darío, Rubén	Hermano, tú que tienes la luz, dime la mía.	MELANCOLÍA
694n_2581	694n	Darío, Rubén	En la playa he encontrado un caracol de oro	CARACOL
694n_2582	694n	Darío, Rubén	Marqués, ( como el Divino lo era) te saludo.	SONETO AUTUMNAL AL MARQUÉS DE BRADOMÍN
694n_2583	694n	Darío, Rubén	Sobre el caro despojo esta urna cincelo:	URNA VOTIVA
694n_2584	694n	Darío, Rubén	A saludar me ofrezco y a celebrar me obligo	PROPÓSITO PRIMAVERAL
694n_2585	694n	Darío, Rubén	¡Israel! ¡Israel! ¿Cuándo de tu divina	ISRAEL
694n_2586	694n	Darío, Rubén	Los bárbaros, Francia! Los bárbaros, cara Lutecia!	FRANCIA
694n_2587	694n	Darío, Rubén	Libros extraños que halagáis la mente	LIBROS EXTRAÑOS
694n_2588	694n	Darío, Rubén	A la vista del blanco lucero matutino	ESQUELA A CHARLES DE SOUSSENS
694n_2589	694n	Darío, Rubén	Este gran don Ramón, de las barbas de chivo,	SONETO
694n_2590	694n	Darío, Rubén	Gloria al laboratorio de Canidia,	TANT MIEUX...
694n_2591	694n	Darío, Rubén	Eduardo: está en el reino de nuestra fantasía	LÍRICA
694n_2592	694n	Darío, Rubén	Remacha el postrer clavo en el arnés. Remacha	LOS PIRATAS
694n_2593	694n	Darío, Rubén	Esta casa de gracia y de gloria me augura,	EN CASA DEL DOCTOR LUIS H. DEBAYLE TOAST
694n_2594	694n	Darío, Rubén	Gaita galaica, sabes cantar	GAITA GALAICA
694n_2595	694n	Darío, Rubén	He aquí lo que fue: Claro, profundo, franco.	IN MEMORIAM
694n_2596	694n	Darío, Rubén	Andreve, el alma que se dulcifica	LUZ Y SOMBRA
694n_2597	694n	Darío, Rubén	Manuel: el resplandor de tu palabra	A MANUEL MALDONADO
694n_2598	694n	Darío, Rubén	Por olas intranquilas y por soplos amargos	A CARRASQUILLA MALLARINO
694n_2599	694n	Darío, Rubén	Tras los cuernos de Júpiter, Europa sonreía	TRAS LOS CUERNOS DE JÚPITER ...
694n_2600	694n	Darío, Rubén	Inclinaba la lora su cabeza y dos cuentas	INCLINABA LA LORA SU CABEZA ...
694n_2601	694n	Darío, Rubén	Amo las carabelas de Cristóbal	AMO LAS CARABELAS DE CRISTÓBAL...
694n_2602	694n	Darío, Rubén	Al dar aire a tu frente	PARA ALICE DE BOLAÑOS
694n_2603	694n	Darío, Rubén	En las constelaciones Pitágoras leía,	EN IAS CONSTELACIONES
694n_2604	694n	Darío, Rubén	En su maravillosa vida trabaja quieto.	VARGAS VILA EN SU LIBRERÍA
694n_2605	694n	Darío, Rubén	Yo soy un semi-centauro,	TOISÓN
694n_2606	694n	Darío, Rubén	Lo que habla, en el silencio de mi vida,	A FABIO FIALLO
694n_2607	694n	Darío, Rubén	Debe ser un antiguo monje que en el moderno	LEYENDO «ORO DE ALQUIMIA»
694n_2608_01	694n	Darío, Rubén	Recuerdo, allá en la casa familiar, dos enanos,	TRÍPTICO DE NICARAGUA – I. LOS BUFONES
694n_2608_02	694n	Darío, Rubén	Es en mi juventud, mi juventud que juega	TRÍPTICO DE NICARAGUA – II. EROS
694n_2608_03	694n	Darío, Rubén	Madrugada. En silencio reposa la gran villa	TRÍPTICO DE NICARAGUA – III. TERREMOTO
694n_2609	694n	Darío, Rubén	Puesto que tú me dices que eres mi hijo, ¡hijo mío!	ARUBENCITO
694n_2610	694n	Darío, Rubén	Montevideo, copa de plata,	MONTEVIDEO
694n_2611	694n	Darío, Rubén	Como Píndaro tiende, hacia el viento que sopla,	AD'HALMAR
694n_2612	694n	Darío, Rubén	¿De dónde viene aquella maravillosa, aquella	FLOR ARGENTINA
694n_2613	694n	Darío, Rubén	Te recomiendo a ti, mi poeta amigo,	A UN POETA
694n_2614	694n	Darío, Rubén	La gloria será tuya si tu alma retiene	A RICARDO PÉREZ ALFONSECA
